"","STATE","REG_START","REG_END","REG_REINST","ELITE_NAME","ELITE_BIRTHDATE","ELITE_DEATHDATE","ELITE_FEMALE","ELITE_REENTER","ELITE_REEXIT","ELITE_EXITTYPE","ELITE_EXITFATE","ELITE_EXITLEADER","ELITE_OCCUPATION","ELITE_RETENURE","REG_PARTY"
"130","Costa Rica","1948-05-08","1949-11-08","Junta Fundadora","Orlich Bolmarcich, Francisco Jose","1907-03-10","1969-10-29",0,"1948-05-08","1949-11-08","Regime Change",NA,NA,"Politician",1.5041095890411,NA
"131","East Germany","1949-10-07","1990-03-18","Politburo","Ackermann, Anton","2156","1973-05-04",0,"1950-07-25","1953-07-26","Expulsion","No Punishment","Ulbricht","Unskilled laborer",3.00547945205479,"Socialist Unity Party of Germany (SED)"
"132","East Germany","1949-10-07","1990-03-18","Politburo","Apel, Erich","6486","1965-12-03",0,"1961-07-03","1965-12-03","Death",NA,"Ulbricht","Toolmaker",4.42191780821918,"Socialist Unity Party of Germany (SED)"
"133","East Germany","1949-10-07","1990-03-18","Politburo","Axen, Hermann","5910","1992-02-15",0,"1963-01-21","1989-11-08","Resignation","No Punishment","Krenz","Journalist",26.8164383561644,"Socialist Unity Party of Germany (SED)"
"134","East Germany","1949-10-07","1990-03-18","Politburo","Bartsch, Karl-Heinz","8730","2003-07-19",0,"1963-01-21","1963-02-08","Expulsion","No Punishment","Ulbricht","Agricultural assistant",0.0493150684931507,"Socialist Unity Party of Germany (SED)"
"135","East Germany","1949-10-07","1990-03-18","Politburo","Baumann, Edith","3501","1973-04-07",1,"1958-07-16","1963-01-21","Demotion","No Punishment","Ulbricht","Typist",4.52054794520548,"Socialist Unity Party of Germany (SED)"
"136","East Germany","1949-10-07","1990-03-18","Politburo","Böhme, Hans-Joachim","10956","2012-09-04",0,"1986-04-21","1989-11-10","Resignation","No Punishment","Krenz","Party functionary",3.55890410958904,"Socialist Unity Party of Germany (SED)"
"137","East Germany","1949-10-07","1990-03-18","Politburo","Chemnitzer, Johannes","10676",NA,0,"1989-11-08","1989-11-10","Resignation","No Punishment","Krenz","Party functionary",0.00547945205479452,"Socialist Unity Party of Germany (SED)"
"138","East Germany","1949-10-07","1990-03-18","Politburo","Dahlem, Franz","1/14/1892","1981-12-17",0,"1949-10-07","1953-05-13","Expulsion","No Punishment","Ulbricht","Export sales",3.6,"Socialist Unity Party of Germany (SED)"
"139","East Germany","1949-10-07","1990-03-18","Politburo","Dohlus, Horst","9282","2007-04-28",0,"1976-05-22","1989-11-08","Resignation","No Punishment","Krenz","Barber assistant",13.4739726027397,"Socialist Unity Party of Germany (SED)"
"140","East Germany","1949-10-07","1990-03-18","Politburo","Eberlein, Werner","7253","2002-10-11",0,"1985-11-22","1989-12-03","Regime Change",NA,NA,"Interpreter",4.03287671232877,"Socialist Unity Party of Germany (SED)"
"141","East Germany","1949-10-07","1990-03-18","Politburo","Ebert Jr., Friedrich","9/12/1894","1979-12-04",0,"1949-10-07","1979-12-04","Death",NA,"Honecker","Printer",30.1780821917808,"Socialist Unity Party of Germany (SED)"
"142","East Germany","1949-10-07","1990-03-18","Politburo","Ermisch, Luise","5985","2001-01-17",1,"1958-07-16","1963-01-21","Demotion","No Punishment","Ulbricht","Dressmaker",4.52054794520548,"Socialist Unity Party of Germany (SED)"
"143","East Germany","1949-10-07","1990-03-18","Politburo","Ewald, Georg","9800","1973-09-14",0,"1963-01-21","1973-09-14","Death",NA,"Honecker","Farmer",10.6547945205479,"Socialist Unity Party of Germany (SED)"
"144","East Germany","1949-10-07","1990-03-18","Politburo","Felfe, Werner","10231","1988-09-07",0,"1973-10-02","1988-09-07","Death",NA,"Honecker","Party functionary",14.9424657534247,"Socialist Unity Party of Germany (SED)"
"145","East Germany","1949-10-07","1990-03-18","Politburo","Fröhlich, Paul","4829","1970-09-19",0,"1958-07-16","1970-09-19","Death",NA,"Ulbricht","Journalist",12.186301369863,"Socialist Unity Party of Germany (SED)"
"146","East Germany","1949-10-07","1990-03-18","Politburo","Grotewohl, Otto","3/11/1894","1964-09-21",0,"1949-10-07","1964-09-21","Death",NA,"Ulbricht","Party functionary",14.9671232876712,"Socialist Unity Party of Germany (SED)"
"147","East Germany","1949-10-07","1990-03-18","Politburo","Grüneberg, Gerhard","7912","1981-04-10",0,"1959-12-10","1981-04-10","Death",NA,"Honecker","Bricklayer",21.3479452054795,"Socialist Unity Party of Germany (SED)"
"148","East Germany","1949-10-07","1990-03-18","Politburo","Häber, Herbert","11277",NA,0,"1984-05-24","1985-11-22","Resignation","No Punishment","Honecker","Metalworker",1.4986301369863,"Socialist Unity Party of Germany (SED)"
"149","East Germany","1949-10-07","1990-03-18","Politburo","Hager, Kurt","4606","1998-09-18",0,"1958-07-16","1989-11-08","Resignation","No Punishment","Krenz","Journalist",31.3369863013699,"Socialist Unity Party of Germany (SED)"
"150","East Germany","1949-10-07","1990-03-18","Politburo","Halbritter, Walter","10183","2003-04-11",0,"1967-04-22","1973-10-02","Demotion","No Punishment","Ulbricht","Administrator",6.45205479452055,"Socialist Unity Party of Germany (SED)"
"151","East Germany","1949-10-07","1990-03-18","Politburo","Herger, Wolfgang","13006",NA,0,"1989-11-08","1989-12-03","Regime Change",NA,NA,"Party functionary",0.0684931506849315,"Socialist Unity Party of Germany (SED)"
"152","East Germany","1949-10-07","1990-03-18","Politburo","Herrmann, Joachim","10530","1992-07-30",0,"1973-10-02","1989-10-18","Resignation","No Punishment","Krenz","Journalist",16.0547945205479,"Socialist Unity Party of Germany (SED)"
"153","East Germany","1949-10-07","1990-03-18","Politburo","Herrnstadt, Rudolf","1172","1966-08-28",0,"1950-07-25","1953-07-26","Expulsion","No Punishment","Ulbricht","Newspaper editor",3.00547945205479,"Socialist Unity Party of Germany (SED)"
"154","East Germany","1949-10-07","1990-03-18","Politburo","Hoffmann, Karl-Heinz","3985","1985-12-02",0,"1973-10-02","1985-12-02","Death",NA,"Honecker","Mechanic",12.1753424657534,"Socialist Unity Party of Germany (SED)"
"155","East Germany","1949-10-07","1990-03-18","Politburo","Honecker, Erich","4621","1994-05-29",0,"1950-07-25","1989-10-18","Resignation","No Punishment","Krenz","Roofer",39.2602739726027,"Socialist Unity Party of Germany (SED)"
"156","East Germany","1949-10-07","1990-03-18","Politburo","Jarowinsky, Werner","9977","1990-10-02",0,"1963-01-21","1989-12-03","Regime Change",NA,NA,"Economist",26.8849315068493,"Socialist Unity Party of Germany (SED)"
"157","East Germany","1949-10-07","1990-03-18","Politburo","Jendretzky, Hans","7/20/1897","1992-07-02",0,"1950-07-25","1953-07-26","Expulsion","No Punishment","Ulbricht","Locksmith",3.00547945205479,"Socialist Unity Party of Germany (SED)"
"158","East Germany","1949-10-07","1990-03-18","Politburo","Kessler, Heinz","7331","2017-05-02",0,"1986-04-21","1989-12-03","Regime Change",NA,NA,"Machinist",3.62191780821918,"Socialist Unity Party of Germany (SED)"
"159","East Germany","1949-10-07","1990-03-18","Politburo","Kleiber, Günther","11582","2013-03-29",0,"1967-04-22","1989-11-08","Resignation","No Punishment","Krenz","Graduate engineer",22.5643835616438,"Socialist Unity Party of Germany (SED)"
"160","East Germany","1949-10-07","1990-03-18","Politburo","Krenz, Egon","13593",NA,0,"1976-05-22","1989-12-03","Regime Change",NA,NA,"Teacher",13.5424657534247,"Socialist Unity Party of Germany (SED)"
"161","East Germany","1949-10-07","1990-03-18","Politburo","Krolikowski, Werner","10299",NA,0,"1971-06-19","1989-11-08","Resignation","No Punishment","Krenz","Administrator",18.4027397260274,"Socialist Unity Party of Germany (SED)"
"162","East Germany","1949-10-07","1990-03-18","Politburo","Kurella, Alfred","5/2/1895","1975-06-12",0,"1958-07-15","1963-01-21","Demotion","No Punishment","Ulbricht","Party functionary",4.52328767123288,"Socialist Unity Party of Germany (SED)"
"163","East Germany","1949-10-07","1990-03-18","Politburo","Lamberz, Werner","10697","1978-03-06",0,"1970-12-11","1978-03-06","Death",NA,"Honecker","Party functionary",7.23835616438356,"Socialist Unity Party of Germany (SED)"
"164","East Germany","1949-10-07","1990-03-18","Politburo","Lange, Ingeburg","10067","2013-07-13",1,"1973-10-02","1989-11-10","Resignation","No Punishment","Krenz","Tailor",16.1178082191781,"Socialist Unity Party of Germany (SED)"
"165","East Germany","1949-10-07","1990-03-18","Politburo","Lehmann, Helmut","12/1/1882","1959-02-09",0,"1949-10-07","1950-07-25","Resignation","No Punishment","Ulbricht","Health insurance managing chairman",0.797260273972603,"Socialist Unity Party of Germany (SED)"
"166","East Germany","1949-10-07","1990-03-18","Politburo","Leuschner, Bruno","3877","1965-02-10",0,"1953-07-26","1965-02-10","Death",NA,"Ulbricht","Business clerk",11.5534246575342,"Socialist Unity Party of Germany (SED)"
"167","East Germany","1949-10-07","1990-03-18","Politburo","Lorenz, Siegfried","11288",NA,0,"1985-11-22","1989-12-03","Regime Change",NA,NA,"Party functionary",4.03287671232877,"Socialist Unity Party of Germany (SED)"
"168","East Germany","1949-10-07","1990-03-18","Politburo","Matern, Hermann","6/17/1893","1971-01-24",0,"1950-07-25","1971-01-24","Death",NA,"Ulbricht","Tanner",20.5150684931507,"Socialist Unity Party of Germany (SED)"
"169","East Germany","1949-10-07","1990-03-18","Politburo","Merker, Paul","2/1/1894","1969-05-13",0,"1949-10-07","1950-07-25","Expulsion","No Punishment","Ulbricht","Hotel worker",0.797260273972603,"Socialist Unity Party of Germany (SED)"
"170","East Germany","1949-10-07","1990-03-18","Politburo","Mewis, Karl","2883","1987-06-16",0,"1958-07-16","1963-01-13","Demotion","No Punishment","Ulbricht","Locksmith",4.4986301369863,"Socialist Unity Party of Germany (SED)"
"171","East Germany","1949-10-07","1990-03-18","Politburo","Mielke, Erich","2919","2000-05-21",0,"1971-06-19","1989-11-08","Resignation","No Punishment","Krenz","Factory worker",18.4027397260274,"Socialist Unity Party of Germany (SED)"
"172","East Germany","1949-10-07","1990-03-18","Politburo","Mittag, Günter","9778","1994-03-18",0,"1963-01-21","1989-10-18","Resignation","No Punishment","Krenz","Economist",26.758904109589,"Socialist Unity Party of Germany (SED)"
"173","East Germany","1949-10-07","1990-03-18","Politburo","Modrow, Hans","10254",NA,0,"1989-11-08","1989-12-03","Regime Change",NA,NA,"Machinist",0.0684931506849315,"Socialist Unity Party of Germany (SED)"
"174","East Germany","1949-10-07","1990-03-18","Politburo","Mückenberger, Erich","3812","1998-02-10",0,"1950-07-25","1989-11-08","Resignation","No Punishment","Krenz","Mechanic",39.3178082191781,"Socialist Unity Party of Germany (SED)"
"175","East Germany","1949-10-07","1990-03-18","Politburo","Müller, Gerhard","9624",NA,0,"1985-11-22","1989-11-17","Resignation","No Punishment","Krenz","Teacher",3.98904109589041,"Socialist Unity Party of Germany (SED)"
"176","East Germany","1949-10-07","1990-03-18","Politburo","Müller, Margarete","11372",NA,1,"1963-01-21","1989-12-03","Regime Change",NA,NA,"Agronomist",26.8849315068493,"Socialist Unity Party of Germany (SED)"
"177","East Germany","1949-10-07","1990-03-18","Politburo","Naumann, Konrad","10557","1992-07-25",0,"1973-10-02","1985-11-22","Resignation","No Punishment","Honecker","Party functionary",12.1479452054795,"Socialist Unity Party of Germany (SED)"
"178","East Germany","1949-10-07","1990-03-18","Politburo","Neumann, Alfred","3637","2001-01-08",0,"1954-04-07","1989-11-08","Resignation","No Punishment","Krenz","Carpenter",35.613698630137,"Socialist Unity Party of Germany (SED)"
"179","East Germany","1949-10-07","1990-03-18","Politburo","Norden, Albert","1800","1982-05-30",0,"1958-07-16","1981-04-16","Resignation","No Punishment","Honecker","Party functionary",22.7671232876712,"Socialist Unity Party of Germany (SED)"
"180","East Germany","1949-10-07","1990-03-18","Politburo","Oelßner, Fred","8/30/1879","1962-06-13",0,"1950-07-25","1958-02-03","Expulsion","No Punishment","Ulbricht","Miller",7.53424657534247,"Socialist Unity Party of Germany (SED)"
"181","East Germany","1949-10-07","1990-03-18","Politburo","Pieck, Wilhelm","1/3/1876","1960-09-07",0,"1949-10-07","1960-09-07","Death",NA,"Ulbricht","Wood-worker",10.9260273972603,"Socialist Unity Party of Germany (SED)"
"182","East Germany","1949-10-07","1990-03-18","Politburo","Pisnik, Alois","4269","2004-10-02",0,"1958-07-16","1963-01-21","Demotion","No Punishment","Ulbricht","Engineer",4.52054794520548,"Socialist Unity Party of Germany (SED)"
"183","East Germany","1949-10-07","1990-03-18","Politburo","Rau, Heinrich","4/2/1899","1961-03-23",0,"1949-10-07","1961-03-23","Death",NA,"Ulbricht","Press operator",11.4657534246575,"Socialist Unity Party of Germany (SED)"
"184","East Germany","1949-10-07","1990-03-18","Politburo","Rauchfuss, Wolfgang","11654","2005-08-15",0,"1989-11-08","1989-12-03","Regime Change",NA,NA,"Mechanic",0.0684931506849315,"Socialist Unity Party of Germany (SED)"
"185","East Germany","1949-10-07","1990-03-18","Politburo","Schabowski, Günter","10597","2015-11-01",0,"1981-04-16","1989-12-03","Regime Change",NA,NA,"Journalist",8.63835616438356,"Socialist Unity Party of Germany (SED)"
"186","East Germany","1949-10-07","1990-03-18","Politburo","Schirdewan, Karl","2691","1998-07-14",0,"1953-07-26","1958-01-31","Expulsion","No Punishment","Ulbricht","Party functionary",4.52054794520548,"Socialist Unity Party of Germany (SED)"
"187","East Germany","1949-10-07","1990-03-18","Politburo","Schmidt, Elli","3144","1980-07-30",1,"1950-07-25","1953-07-26","Expulsion","No Punishment","Ulbricht","Dressmaker",3.00547945205479,"Socialist Unity Party of Germany (SED)"
"188","East Germany","1949-10-07","1990-03-18","Politburo","Schürer, Gerhard","7775","2010-12-22",0,"1973-10-02","1989-12-03","Regime Change",NA,NA,"Mechanic",16.1808219178082,"Socialist Unity Party of Germany (SED)"
"189","East Germany","1949-10-07","1990-03-18","Politburo","Sieber, Günter","11028","2006-11-26",0,"1989-11-08","1989-12-03","Regime Change",NA,NA,"Forestry specialist",0.0684931506849315,"Socialist Unity Party of Germany (SED)"
"190","East Germany","1949-10-07","1990-03-18","Politburo","Sindermann, Horst","5727","1990-04-20",0,"1963-01-21","1989-11-10","Resignation","No Punishment","Krenz","Journalist",26.8219178082192,"Socialist Unity Party of Germany (SED)"
"191","East Germany","1949-10-07","1990-03-18","Politburo","Steinhoff, Karl","11/24/1892","1981-07-19",0,"1949-10-07","1950-07-24","Demotion","No Punishment","Ulbricht","Civil servant",0.794520547945205,"Socialist Unity Party of Germany (SED)"
"192","East Germany","1949-10-07","1990-03-18","Politburo","Stoph, Willi","5304","1999-04-13",0,"1953-07-26","1989-11-08","Resignation","No Punishment","Krenz","Brick-layer",36.3123287671233,"Socialist Unity Party of Germany (SED)"
"193","East Germany","1949-10-07","1990-03-18","Politburo","Tisch, Harry","9949","1995-06-18",0,"1971-06-19","1989-11-08","Resignation","No Punishment","Krenz","Mechanic",18.4027397260274,"Socialist Unity Party of Germany (SED)"
"194","East Germany","1949-10-07","1990-03-18","Politburo","Ulbricht, Walter","6/30/1893","1973-08-01",0,"1949-10-07","1973-08-01","Death",NA,"Honecker","Joiner",23.8328767123288,"Socialist Unity Party of Germany (SED)"
"195","East Germany","1949-10-07","1990-03-18","Politburo","Verner, Paul","4134","1986-12-12",0,"1958-07-16","1984-05-24","Resignation","No Punishment","Honecker","Turner",25.8739726027397,"Socialist Unity Party of Germany (SED)"
"196","East Germany","1949-10-07","1990-03-18","Politburo","Walde, Werner","9540","2010-06-26",0,"1976-05-22","1989-11-10","Resignation","No Punishment","Krenz","Party functionary",13.4794520547945,"Socialist Unity Party of Germany (SED)"
"197","East Germany","1949-10-07","1990-03-18","Politburo","Warnke, Herbert","786","1975-03-26",0,"1953-07-26","1975-03-26","Death",NA,"Honecker","Metalworker",21.6794520547945,"Socialist Unity Party of Germany (SED)"
"198","East Germany","1949-10-07","1990-03-18","Politburo","Willerding, Hans-Joachim (Jochen)","19103",NA,0,"1989-11-08","1989-12-03","Regime Change",NA,NA,"Teacher",0.0684931506849315,"Socialist Unity Party of Germany (SED)"
"199","East Germany","1949-10-07","1990-03-18","Politburo","Zaisser, Wilhelm","1/19/1893","1958-03-03",0,"1950-03-14","1953-07-26","Expulsion","No Punishment","Ulbricht","Teacher",3.36986301369863,"Socialist Unity Party of Germany (SED)"
"200","Ecuador",NA,NA,"Military Junta of 1963","Castro Jijon, CPT Ramon","1915-11-15","1984-11-01",0,"1963-07-11","1966-03-29","Regime Change",".","Castro Jijon","Commander of the Navy",2.71780821917808,NA
"201","Ecuador",NA,NA,"Military Junta of 1963","Cabrera Sevilla, COL Luis","1915-08-02",NA,0,"1963-07-11","1966-03-29","Regime Change",".","Castro Jijon","Commander of the Army",2.71780821917808,NA
"202","Ecuador",NA,NA,"Military Junta of 1963","Freile Posso, LTC Manuel","1927-07-03","2009-07-19",0,"1963-07-11","1965-11-29","Expulsion","Incarcerated","Castro Jijon","Commander of the Air Force",2.38904109589041,NA
"203","Ecuador",NA,NA,"Military Junta of 1963","Gandara Enriquez, COL Marcos","1915-11-06",NA,0,"1963-07-11","1966-03-29","Regime Change",".","Castro Jijon","Secretary General of the National Defense Council",2.71780821917808,NA
"204","Germany","1933-01-30","1945-05-23","Cabinet","Backe, Herbert","5/1/1896","1947-04-06",0,"1942-05-02","1945-05-23","Regime Change",NA,NA,"Tenant farmer",3.06027397260274,"National Socialist German Workers Party (NSDAP)"
"205","Germany","1933-01-30","1945-05-23","Cabinet","Blomberg, Werner von","9/2/1878","1946-03-14",0,"1933-01-30","1938-02-04","Resignation","No Punishment","Hitler","Soldier",5.01643835616438,"National Socialist German Workers Party (NSDAP)"
"206","Germany","1933-01-30","1945-05-23","Cabinet","Bormann, Martin","169","1945-05-02",0,"1941-05-12","1945-05-02","Death - combat",NA,"Donitz","Party funtionary",3.97534246575342,"National Socialist German Workers Party (NSDAP)"
